name,slug,url
51WORLD,51world,https://51world.zhiye.com
炬芯科技,actionstech,https://actionstech.zhiye.com
高拓讯达(北京)微电子股份有限公司,altobeam,https://altobeam.zhiye.com
澳柯玛股份有限公司,aucma,https://aucma.zhiye.com
航空工业制动,avicxbc,https://avicxbc.zhiye.com
哈尔滨飞机工业集团有限责任公司,aviczp,https://aviczp.zhiye.com
佰维存储,biwin1,https://biwin1.zhiye.com
首都医科大学附属北京安定医院,bjad,https://bjad.zhiye.com
中国机械总院,camzhaopin,https://camzhaopin.zhiye.com
苏州盛科通信股份有限公司,centec,https://centec.zhiye.com
春风动力,cfmoto,https://cfmoto.zhiye.com
中信建筑设计研究总院有限公司,citicdesign,https://citicdesign.zhiye.com
华商银行,cmbcn,https://cmbcn.zhiye.com
中海物业集团有限公司,copm,https://copm.zhiye.com
正大集团,cpgroup,https://cpgroup.zhiye.com
浙江水晶光电科技股份有限公司,crystal-optech1,https://crystal-optech1.zhiye.com
上海壹佰米网络科技有限公司,ddmc,https://ddmc.zhiye.com
叮咚买菜,ddmcxz,https://ddmcxz.zhiye.com
北京深演智能科技股份有限公司,deepzero,https://deepzero.zhiye.com
神州数码集团,digitalchina,https://digitalchina.zhiye.com
中电科蓝天科技股份有限公司,dklt,https://dklt.zhiye.com
亿道集团,emdoor1,https://emdoor1.zhiye.com
芯视界微电子科技有限公司,evisionics,https://evisionics.zhiye.com
国联民生证券,glsc,https://glsc.zhiye.com
光明网,gmwcn3,https://gmwcn3.zhiye.com
国泰华盛,gths,https://gths.zhiye.com
贵州磷化集团,gzlhjt,https://gzlhjt.zhiye.com
爱奇迹,heavengifts,https://heavengifts.zhiye.com
恒安集团,hengan1,https://hengan1.zhiye.com
凯普生物,hire-hybribio-cn,https://hire-hybribio-cn.zhiye.com
2024火奴数据,huonu,https://huonu.zhiye.com
翰宇药业,hybio,https://hybio.zhiye.com
云圣智能,ikingtec,https://ikingtec.zhiye.com
盈峰集团,infore,https://infore.zhiye.com
英飞源,infypower,https://infypower.zhiye.com
Ingenico China,ingenico,https://ingenico.zhiye.com
北芯生命,insight-med,https://insight-med.zhiye.com
云天励飞,intellif,https://intellif.zhiye.com
四创集团,istrong,https://istrong.zhiye.com
济南城建-风华正茂,jncj,https://jncj.zhiye.com
电建江西院,jxepdipowerchina,https://jxepdipowerchina.zhiye.com
凯信服饰,kashion1,https://kashion1.zhiye.com
金杜,kwmcareer,https://kwmcareer.zhiye.com
深圳兰度生物材料有限公司,landobiom1,https://landobiom1.zhiye.com
无锡先导智能装备股份有限公司,leadchina,https://leadchina.zhiye.com
乐禾食品集团,lehe,https://lehe.zhiye.com
福建龙净环保股份有限公司,longking,https://longking.zhiye.com
蓝道集团,lovedoor,https://lovedoor.zhiye.com
浙江绿源电动车有限公司,luyuan,https://luyuan.zhiye.com
羚控科技,lyncon,https://lyncon.zhiye.com
麦科田医疗,medcaptain,https://medcaptain.zhiye.com
卫星创新院,microsatehr,https://microsatehr.zhiye.com
蘑菇车联,moguchelian,https://moguchelian.zhiye.com
蒙娜丽莎集团,monalisagroup,https://monalisagroup.zhiye.com
广州金升阳科技有限公司,mornsun,https://mornsun.zhiye.com
明毅私募基金管理有限公司,myfund,https://myfund.zhiye.com
明阳智慧能源集团股份公司,mywind,https://mywind.zhiye.com
新大陆自动识别,nlscan,https://nlscan.zhiye.com
上海精测半导体,pmish-tech,https://pmish-tech.zhiye.com
POP MART,popmart,https://popmart.zhiye.com
全棉时代,purcotton,https://purcotton.zhiye.com
七牛云,qiniuxz,https://qiniuxz.zhiye.com
容百集团,ronbay,https://ronbay.zhiye.com
瑞众人寿保险有限责任公司,ruiinsurance,https://ruiinsurance.zhiye.com
沈阳飞机工业,sacavic,https://sacavic.zhiye.com
赛赋医药,safeglp,https://safeglp.zhiye.com
珠海赛纳三维科技有限公司,sailner,https://sailner.zhiye.com
育碧中国,shaubisoft1,https://shaubisoft1.zhiye.com
先临三维,shining3d,https://shining3d.zhiye.com
赛乐医疗,sifary,https://sifary.zhiye.com
兴唐公司,sjszp,https://sjszp.zhiye.com
三井住友银行（中国）有限公司,smbccn,https://smbccn.zhiye.com
航天恒星,spacestar,https://spacestar.zhiye.com
欣旺达,sunwodacampus,https://sunwodacampus.zhiye.com
美仪股份,supmea1,https://supmea1.zhiye.com
昇维旭,swaysure,https://swaysure.zhiye.com
首颐医疗,syhci,https://syhci.zhiye.com
深圳城安院|国家城安院,szsti,https://szsti.zhiye.com
泰瑞机器,tederic1,https://tederic1.zhiye.com
特锐德,tgood,https://tgood.zhiye.com
浙江天宇药业股份有限公司,tianyupharm,https://tianyupharm.zhiye.com
洲明科技,unilumin,https://unilumin.zhiye.com
紫光数码集团,unisdigitaljob,https://unisdigitaljob.zhiye.com
威迈斯,vmax,https://vmax.zhiye.com
微店,weidian,https://weidian.zhiye.com
重庆品胜科技有限公司,wewin,https://wewin.zhiye.com
稳健医疗,winnermedical,https://winnermedical.zhiye.com
武汉船机,wmmp,https://wmmp.zhiye.com
大联大控股,wpgholdings,https://wpgholdings.zhiye.com
香驰控股有限公司,xiangchi,https://xiangchi.zhiye.com
厦门象屿集团有限公司,xiangyu,https://xiangyu.zhiye.com
中达集团,xmzoda,https://xmzoda.zhiye.com
逸仙集团,yatsenglobal,https://yatsenglobal.zhiye.com
衣臻,yiconcept,https://yiconcept.zhiye.com
北京宇信科技集团股份有限公司,yusys-campus,https://yusys-campus.zhiye.com
中迅农科,zhxcn,https://zhxcn.zhiye.com
中元汇吉,zybio,https://zybio.zhiye.com
高松电子,degson,https://degson.zhiye.com
深圳市尚水智能股份有限公司,ss-smartech,https://ss-smartech.zhiye.com
新芯股份,whxmc,https://whxmc.zhiye.com
伊之密,yizumi,https://yizumi.zhiye.com
臻格生物,zgbiotech,https://zgbiotech.zhiye.com
